TrialNumber,Completed,Timestamp Before Black Screen,Black Screen Duration,Timestamp First Choice Shown,Timestamp First Decision,First Choice Reaction Time,First Choice,Common Transition,Second Stage,Timestamp Second Choice Shown,Timestamp Second Decision,Second Decision Reaction Time,Second Choice,Reward Probability,Reward,Timestamp End
15,yes,10/02/2021 20:36:28,00:00:04.1638400,10/02/2021 20:36:32,10/02/2021 20:36:33,00:00:01.0990900,First B,yes,Second 1,10/02/2021 20:36:35,10/02/2021 20:36:36,00:00:01.8280140,Second 1 A,30.0%,no,10/02/2021 20:36:39
16,yes,10/02/2021 20:36:39,00:00:07.6000640,10/02/2021 20:36:47,10/02/2021 20:36:48,00:00:01.0313930,First B,yes,Second 1,10/02/2021 20:36:50,10/02/2021 20:36:51,00:00:01.0972460,Second 1 A,30.0%,yes,10/02/2021 20:36:54
17,yes,10/02/2021 20:36:54,00:00:02.6819650,10/02/2021 20:36:56,10/02/2021 20:36:57,00:00:00.9801480,First B,yes,Second 1,10/02/2021 20:36:59,10/02/2021 20:37:00,00:00:00.8983120,Second 1 A,30.0%,no,10/02/2021 20:37:03
18,yes,10/02/2021 20:37:03,00:00:01.2483010,10/02/2021 20:37:04,10/02/2021 20:37:05,00:00:01.1152980,First B,no,Second 2,10/02/2021 20:37:07,10/02/2021 20:37:08,00:00:00.9148450,Second 2 A,30.0%,no,10/02/2021 20:37:11
19,yes,10/02/2021 20:37:11,00:00:01.7991000,10/02/2021 20:37:12,10/02/2021 20:37:13,00:00:00.8678970,First B,yes,Second 1,10/02/2021 20:37:15,10/02/2021 20:37:17,00:00:01.6623990,Second 1 A,30.0%,no,10/02/2021 20:37:20
20,yes,10/02/2021 20:37:20,00:00:00.7003970,10/02/2021 20:37:20,10/02/2021 20:37:21,00:00:01.2158570,First A,yes,Second 2,10/02/2021 20:37:23,10/02/2021 20:37:24,00:00:01.0166940,Second 2 B,30.0%,no,10/02/2021 20:37:27
21,yes,10/02/2021 20:37:27,00:00:02.4829270,10/02/2021 20:37:30,10/02/2021 20:37:31,00:00:01.0506530,First B,yes,Second 1,10/02/2021 20:37:32,10/02/2021 20:37:33,00:00:00.9474330,Second 1 A,30.0%,no,10/02/2021 20:37:36
22,no,10/02/2021 20:37:36,00:00:02.2503310,10/02/2021 20:37:38,10/02/2021 20:37:40,00:00:01.4827530,First A,yes,Second 2,10/02/2021 20:37:41,,,,,,10/02/2021 20:37:43
23,yes,10/02/2021 20:37:43,00:00:01.4970840,10/02/2021 20:37:45,10/02/2021 20:37:46,00:00:00.7886980,First A,no,Second 1,10/02/2021 20:37:47,10/02/2021 20:37:48,00:00:00.7323410,Second 1 A,30.0%,yes,10/02/2021 20:37:51
24,yes,10/02/2021 20:37:51,00:00:04.1780080,10/02/2021 20:37:55,10/02/2021 20:37:56,00:00:00.9009630,First B,yes,Second 1,10/02/2021 20:37:57,10/02/2021 20:37:58,00:00:00.8501850,Second 1 A,30.0%,no,10/02/2021 20:38:01
25,yes,10/02/2021 20:38:01,00:00:03.0957540,10/02/2021 20:38:04,10/02/2021 20:38:05,00:00:00.7847180,First B,yes,Second 1,10/02/2021 20:38:07,10/02/2021 20:38:08,00:00:01.1643400,Second 1 A,30.0%,no,10/02/2021 20:38:11
26,yes,10/02/2021 20:38:11,00:00:00.7471350,10/02/2021 20:38:12,10/02/2021 20:38:13,00:00:01.0153710,First B,no,Second 2,10/02/2021 20:38:14,10/02/2021 20:38:15,00:00:00.8329550,Second 2 B,30.0%,no,10/02/2021 20:38:18
27,yes,10/02/2021 20:38:18,00:00:01.8489620,10/02/2021 20:38:20,10/02/2021 20:38:21,00:00:01.0391070,First B,yes,Second 1,10/02/2021 20:38:22,10/02/2021 20:38:23,00:00:00.9491930,Second 1 B,70.0%,yes,10/02/2021 20:38:26
28,yes,10/02/2021 20:38:26,00:00:04.7368030,10/02/2021 20:38:31,10/02/2021 20:38:32,00:00:00.8297690,First B,yes,Second 1,10/02/2021 20:38:33,10/02/2021 20:38:34,00:00:00.8858770,Second 1 B,70.0%,yes,10/02/2021 20:38:37
29,yes,10/02/2021 20:38:37,00:00:00.0667500,10/02/2021 20:38:37,10/02/2021 20:38:38,00:00:00.7713490,First B,no,Second 2,10/02/2021 20:38:40,10/02/2021 20:38:40,00:00:00.7496110,Second 2 A,30.0%,no,10/02/2021 20:38:44
30,yes,10/02/2021 20:38:44,00:00:02.3648900,10/02/2021 20:38:46,10/02/2021 20:38:47,00:00:00.9483320,First A,yes,Second 2,10/02/2021 20:38:48,10/02/2021 20:38:49,00:00:00.7998140,Second 2 A,30.0%,no,10/02/2021 20:38:52
31,yes,10/02/2021 20:38:52,00:00:03.9668630,10/02/2021 20:38:56,10/02/2021 20:38:57,00:00:00.6495210,First B,yes,Second 1,10/02/2021 20:38:58,10/02/2021 20:38:59,00:00:00.7211230,Second 1 B,70.0%,no,10/02/2021 20:39:02
32,yes,10/02/2021 20:39:02,00:00:01.6314860,10/02/2021 20:39:04,10/02/2021 20:39:04,00:00:00.7025770,First A,yes,Second 2,10/02/2021 20:39:06,10/02/2021 20:39:07,00:00:00.7069870,Second 2 B,30.0%,no,10/02/2021 20:39:10
33,yes,10/02/2021 20:39:10,00:00:00.9635580,10/02/2021 20:39:11,10/02/2021 20:39:11,00:00:00.6657470,First A,yes,Second 2,10/02/2021 20:39:13,10/02/2021 20:39:14,00:00:00.7824470,Second 2 A,30.0%,no,10/02/2021 20:39:17
34,yes,10/02/2021 20:39:17,00:00:01.1333370,10/02/2021 20:39:18,10/02/2021 20:39:18,00:00:00.6667400,First B,yes,Second 1,10/02/2021 20:39:20,10/02/2021 20:39:21,00:00:00.8828510,Second 1 B,70.0%,no,10/02/2021 20:39:24
35,yes,10/02/2021 20:39:24,00:00:00.6498590,10/02/2021 20:39:24,10/02/2021 20:39:25,00:00:00.8040610,First B,no,Second 2,10/02/2021 20:39:27,10/02/2021 20:39:27,00:00:00.6994680,Second 2 A,30.0%,no,10/02/2021 20:39:30
36,yes,10/02/2021 20:39:30,00:00:01.8992330,10/02/2021 20:39:32,10/02/2021 20:39:33,00:00:00.6176590,First A,no,Second 1,10/02/2021 20:39:35,10/02/2021 20:39:35,00:00:00.6203990,Second 1 A,30.0%,no,10/02/2021 20:39:38
37,yes,10/02/2021 20:39:38,00:00:00.9500070,10/02/2021 20:39:39,10/02/2021 20:39:40,00:00:00.9686980,First B,yes,Second 1,10/02/2021 20:39:42,10/02/2021 20:39:42,00:00:00.8348430,Second 1 B,70.0%,yes,10/02/2021 20:39:46
38,yes,10/02/2021 20:39:46,00:00:04.2467530,10/02/2021 20:39:50,10/02/2021 20:39:50,00:00:00.7003780,First B,no,Second 2,10/02/2021 20:39:52,10/02/2021 20:39:53,00:00:00.6488730,Second 2 B,30.0%,no,10/02/2021 20:39:56
39,yes,10/02/2021 20:39:56,00:00:00.1174820,10/02/2021 20:39:56,10/02/2021 20:39:57,00:00:01.7189460,First B,yes,Second 1,10/02/2021 20:39:59,10/02/2021 20:40:00,00:00:00.6676250,Second 1 B,70.0%,yes,10/02/2021 20:40:03
40,yes,10/02/2021 20:40:03,00:00:00.2623260,10/02/2021 20:40:03,10/02/2021 20:40:04,00:00:00.6004750,First A,no,Second 1,10/02/2021 20:40:05,10/02/2021 20:40:06,00:00:00.7509270,Second 1 B,70.0%,yes,10/02/2021 20:40:09
41,yes,10/02/2021 20:40:09,00:00:01.7996370,10/02/2021 20:40:11,10/02/2021 20:40:11,00:00:00.7998750,First B,yes,Second 1,10/02/2021 20:40:13,10/02/2021 20:40:14,00:00:00.7148550,Second 1 B,70.0%,no,10/02/2021 20:40:17
42,yes,10/02/2021 20:40:17,00:00:00.5146000,10/02/2021 20:40:17,10/02/2021 20:40:18,00:00:00.8029780,First B,yes,Second 1,10/02/2021 20:40:20,10/02/2021 20:40:20,00:00:00.7130420,Second 1 A,30.0%,no,10/02/2021 20:40:23
43,yes,10/02/2021 20:40:23,00:00:02.4280450,10/02/2021 20:40:26,10/02/2021 20:40:26,00:00:00.6670470,First A,yes,Second 2,10/02/2021 20:40:28,10/02/2021 20:40:29,00:00:00.6731070,Second 2 B,30.0%,no,10/02/2021 20:40:32
44,yes,10/02/2021 20:40:32,00:00:01.3030340,10/02/2021 20:40:33,10/02/2021 20:40:34,00:00:00.9301830,First A,no,Second 1,10/02/2021 20:40:35,10/02/2021 20:40:36,00:00:00.5374250,Second 1 B,70.0%,yes,10/02/2021 20:40:39
45,yes,10/02/2021 20:40:39,00:00:00.1641900,10/02/2021 20:40:39,10/02/2021 20:40:40,00:00:00.6850270,First A,yes,Second 2,10/02/2021 20:40:41,10/02/2021 20:40:42,00:00:00.6679650,Second 2 B,30.0%,no,10/02/2021 20:40:45
46,yes,10/02/2021 20:40:45,00:00:03.9989850,10/02/2021 20:40:49,10/02/2021 20:40:50,00:00:00.6901250,First A,yes,Second 2,10/02/2021 20:40:51,10/02/2021 20:40:52,00:00:00.5829230,Second 2 A,30.0%,no,10/02/2021 20:40:55
47,yes,10/02/2021 20:40:55,00:00:00.0828310,10/02/2021 20:40:55,10/02/2021 20:40:56,00:00:01.1166100,First B,no,Second 2,10/02/2021 20:40:57,10/02/2021 20:40:58,00:00:00.5181140,Second 2 A,30.0%,no,10/02/2021 20:41:01
48,no,10/02/2021 20:41:01,00:00:01.6163450,10/02/2021 20:41:03,,,,,,,,,,,,10/02/2021 20:41:05
49,yes,10/02/2021 20:41:05,00:00:01.0623700,10/02/2021 20:41:06,10/02/2021 20:41:06,00:00:00.6195670,First B,no,Second 2,10/02/2021 20:41:08,10/02/2021 20:41:08,00:00:00.6492800,Second 2 B,30.0%,yes,10/02/2021 20:41:11
50,yes,10/02/2021 20:41:11,00:00:00.4526000,10/02/2021 20:41:12,10/02/2021 20:41:13,00:00:01.0692730,First A,no,Second 1,10/02/2021 20:41:15,10/02/2021 20:41:15,00:00:00.6153600,Second 1 B,70.0%,no,10/02/2021 20:41:18
51,yes,10/02/2021 20:41:18,00:00:02.4464850,10/02/2021 20:41:21,10/02/2021 20:41:21,00:00:00.6398820,First B,yes,Second 1,10/02/2021 20:41:23,10/02/2021 20:41:23,00:00:00.5844910,Second 1 A,30.0%,no,10/02/2021 20:41:26
52,yes,10/02/2021 20:41:26,00:00:01.6845930,10/02/2021 20:41:28,10/02/2021 20:41:29,00:00:00.6153280,First B,yes,Second 1,10/02/2021 20:41:30,10/02/2021 20:41:31,00:00:00.6833850,Second 1 B,70.0%,yes,10/02/2021 20:41:34
53,yes,10/02/2021 20:41:34,00:00:01.5013420,10/02/2021 20:41:35,10/02/2021 20:41:36,00:00:00.6081170,First B,no,Second 2,10/02/2021 20:41:38,10/02/2021 20:41:38,00:00:00.6005940,Second 2 A,30.0%,yes,10/02/2021 20:41:41
54,yes,10/02/2021 20:41:41,00:00:00.6200400,10/02/2021 20:41:42,10/02/2021 20:41:42,00:00:00.6327160,First B,yes,Second 1,10/02/2021 20:41:44,10/02/2021 20:41:45,00:00:00.7178820,Second 1 B,70.0%,no,10/02/2021 20:41:48
55,yes,10/02/2021 20:41:48,00:00:00.3511310,10/02/2021 20:41:48,10/02/2021 20:41:49,00:00:00.6331810,First B,yes,Second 1,10/02/2021 20:41:50,10/02/2021 20:41:51,00:00:00.6353210,Second 1 B,70.0%,yes,10/02/2021 20:41:54
56,yes,10/02/2021 20:41:54,00:00:01.4328390,10/02/2021 20:41:55,10/02/2021 20:41:56,00:00:00.6539670,First B,yes,Second 1,10/02/2021 20:41:57,10/02/2021 20:41:58,00:00:00.5811530,Second 1 B,70.0%,yes,10/02/2021 20:42:01
57,yes,10/02/2021 20:42:01,00:00:00.1338050,10/02/2021 20:42:01,10/02/2021 20:42:03,00:00:01.3982820,First A,yes,Second 2,10/02/2021 20:42:04,10/02/2021 20:42:05,00:00:00.9160720,Second 2 B,30.0%,no,10/02/2021 20:42:08
58,yes,10/02/2021 20:42:08,00:00:02.3310890,10/02/2021 20:42:10,10/02/2021 20:42:11,00:00:01.1327440,First B,no,Second 2,10/02/2021 20:42:13,10/02/2021 20:42:14,00:00:00.7514070,Second 2 A,30.0%,no,10/02/2021 20:42:17
59,yes,10/02/2021 20:42:17,00:00:03.5325160,10/02/2021 20:42:20,10/02/2021 20:42:21,00:00:00.5549830,First B,yes,Second 1,10/02/2021 20:42:22,10/02/2021 20:42:23,00:00:00.7010940,Second 1 A,30.0%,no,10/02/2021 20:42:26
60,yes,10/02/2021 20:42:26,00:00:00.2179220,10/02/2021 20:42:26,10/02/2021 20:42:27,00:00:00.6330170,First A,no,Second 1,10/02/2021 20:42:28,10/02/2021 20:42:29,00:00:00.6204480,Second 1 A,30.0%,no,10/02/2021 20:42:32
61,yes,10/02/2021 20:42:32,00:00:03.5369430,10/02/2021 20:42:36,10/02/2021 20:42:36,00:00:00.5581630,First B,no,Second 2,10/02/2021 20:42:38,10/02/2021 20:42:38,00:00:00.6491580,Second 2 A,30.0%,no,10/02/2021 20:42:41
62,yes,10/02/2021 20:42:41,00:00:00.7164390,10/02/2021 20:42:42,10/02/2021 20:42:43,00:00:00.7838820,First B,yes,Second 1,10/02/2021 20:42:44,10/02/2021 20:42:45,00:00:00.6993600,Second 1 B,70.0%,yes,10/02/2021 20:42:48
63,yes,10/02/2021 20:42:48,00:00:00.5861680,10/02/2021 20:42:49,10/02/2021 20:42:49,00:00:00.6626650,First B,no,Second 2,10/02/2021 20:42:51,10/02/2021 20:42:51,00:00:00.5988510,Second 2 A,30.0%,no,10/02/2021 20:42:54
64,yes,10/02/2021 20:42:54,00:00:00.3507140,10/02/2021 20:42:55,10/02/2021 20:42:55,00:00:00.6360530,First B,yes,Second 1,10/02/2021 20:42:57,10/02/2021 20:42:58,00:00:00.6984230,Second 1 A,30.0%,no,10/02/2021 20:43:01
65,yes,10/02/2021 20:43:01,00:00:01.7653400,10/02/2021 20:43:02,10/02/2021 20:43:03,00:00:00.6228570,First B,yes,Second 1,10/02/2021 20:43:05,10/02/2021 20:43:06,00:00:00.9364660,Second 1 B,70.0%,yes,10/02/2021 20:43:09
66,yes,10/02/2021 20:43:09,00:00:00.0330510,10/02/2021 20:43:09,10/02/2021 20:43:10,00:00:01.3011960,First B,yes,Second 1,10/02/2021 20:43:11,10/02/2021 20:43:13,00:00:01.4498880,Second 1 B,70.0%,yes,10/02/2021 20:43:16
67,yes,10/02/2021 20:43:16,00:00:01.7179070,10/02/2021 20:43:18,10/02/2021 20:43:19,00:00:00.8608450,First B,yes,Second 1,10/02/2021 20:43:20,10/02/2021 20:43:21,00:00:00.8666990,Second 1 B,70.0%,yes,10/02/2021 20:43:24
68,yes,10/02/2021 20:43:24,00:00:00.4173890,10/02/2021 20:43:24,10/02/2021 20:43:25,00:00:00.7504670,First B,yes,Second 1,10/02/2021 20:43:27,10/02/2021 20:43:27,00:00:00.8304860,Second 1 B,70.0%,yes,10/02/2021 20:43:30
69,yes,10/02/2021 20:43:30,00:00:05.7804320,10/02/2021 20:43:36,10/02/2021 20:43:37,00:00:00.8160140,First B,yes,Second 1,10/02/2021 20:43:39,10/02/2021 20:43:39,00:00:00.8395980,Second 1 B,70.0%,no,10/02/2021 20:43:42
70,yes,10/02/2021 20:43:42,00:00:01.6640590,10/02/2021 20:43:44,10/02/2021 20:43:45,00:00:00.6513530,First B,no,Second 2,10/02/2021 20:43:46,10/02/2021 20:43:47,00:00:00.9290360,Second 2 B,30.0%,no,10/02/2021 20:43:50
71,yes,10/02/2021 20:43:50,00:00:01.6597160,10/02/2021 20:43:52,10/02/2021 20:43:53,00:00:00.8123990,First B,no,Second 2,10/02/2021 20:43:54,10/02/2021 20:43:55,00:00:00.7670030,Second 2 B,30.0%,no,10/02/2021 20:43:58
72,yes,10/02/2021 20:43:58,00:00:00.9667530,10/02/2021 20:43:59,10/02/2021 20:44:00,00:00:00.6882700,First B,no,Second 2,10/02/2021 20:44:01,10/02/2021 20:44:02,00:00:00.7868050,Second 2 B,30.0%,yes,10/02/2021 20:44:05
73,yes,10/02/2021 20:44:05,00:00:02.4640690,10/02/2021 20:44:07,10/02/2021 20:44:08,00:00:00.6820290,First B,no,Second 2,10/02/2021 20:44:10,10/02/2021 20:44:10,00:00:00.7807980,Second 2 B,30.0%,yes,10/02/2021 20:44:13
74,yes,10/02/2021 20:44:13,00:00:00.6484240,10/02/2021 20:44:14,10/02/2021 20:44:15,00:00:00.8528310,First A,yes,Second 2,10/02/2021 20:44:16,10/02/2021 20:44:17,00:00:00.7539870,Second 2 B,30.0%,no,10/02/2021 20:44:20
75,yes,10/02/2021 20:44:20,00:00:02.5337840,10/02/2021 20:44:23,10/02/2021 20:44:24,00:00:00.8833300,First A,yes,Second 2,10/02/2021 20:44:25,10/02/2021 20:44:26,00:00:00.8009860,Second 2 B,30.0%,no,10/02/2021 20:44:29
76,yes,10/02/2021 20:44:29,00:00:01.4519890,10/02/2021 20:44:30,10/02/2021 20:44:31,00:00:00.7150560,First B,yes,Second 1,10/02/2021 20:44:33,10/02/2021 20:44:33,00:00:00.7484500,Second 1 B,70.0%,no,10/02/2021 20:44:36
77,yes,10/02/2021 20:44:36,00:00:00.1480330,10/02/2021 20:44:36,10/02/2021 20:44:37,00:00:00.6338800,First B,yes,Second 1,10/02/2021 20:44:39,10/02/2021 20:44:39,00:00:00.6251930,Second 1 A,30.0%,yes,10/02/2021 20:44:42
78,yes,10/02/2021 20:44:42,00:00:01.8994340,10/02/2021 20:44:44,10/02/2021 20:44:45,00:00:00.6893260,First B,yes,Second 1,10/02/2021 20:44:46,10/02/2021 20:44:47,00:00:00.6490040,Second 1 A,30.0%,no,10/02/2021 20:44:50
79,yes,10/02/2021 20:44:50,00:00:08.6943040,10/02/2021 20:44:59,10/02/2021 20:44:59,00:00:00.7041540,First B,no,Second 2,10/02/2021 20:45:01,10/02/2021 20:45:02,00:00:00.6923870,Second 2 B,30.0%,no,10/02/2021 20:45:05
80,yes,10/02/2021 20:45:05,00:00:00.6347930,10/02/2021 20:45:05,10/02/2021 20:45:06,00:00:00.6973980,First B,yes,Second 1,10/02/2021 20:45:07,10/02/2021 20:45:08,00:00:00.9349240,Second 1 A,30.0%,no,10/02/2021 20:45:11
81,yes,10/02/2021 20:45:11,00:00:10.8943300,10/02/2021 20:45:22,10/02/2021 20:45:23,00:00:00.8481840,First B,no,Second 2,10/02/2021 20:45:25,10/02/2021 20:45:26,00:00:00.7992770,Second 2 B,30.0%,no,10/02/2021 20:45:29
82,yes,10/02/2021 20:45:29,00:00:00.3331980,10/02/2021 20:45:29,10/02/2021 20:45:30,00:00:00.7834600,First B,yes,Second 1,10/02/2021 20:45:31,10/02/2021 20:45:32,00:00:00.8877900,Second 1 A,30.0%,no,10/02/2021 20:45:35
83,yes,10/02/2021 20:45:35,00:00:01.6488800,10/02/2021 20:45:37,10/02/2021 20:45:38,00:00:01.3351900,First A,yes,Second 2,10/02/2021 20:45:40,10/02/2021 20:45:40,00:00:00.8319890,Second 2 B,30.0%,no,10/02/2021 20:45:43
84,yes,10/02/2021 20:45:43,00:00:01.2171780,10/02/2021 20:45:45,10/02/2021 20:45:45,00:00:00.7007220,First A,yes,Second 2,10/02/2021 20:45:47,10/02/2021 20:45:48,00:00:00.7842660,Second 2 B,30.0%,no,10/02/2021 20:45:51
85,no,10/02/2021 20:45:51,00:00:04.9484140,10/02/2021 20:45:56,,,,,,,,,,,,10/02/2021 20:45:58
86,no,10/02/2021 20:45:58,00:00:00.6323570,10/02/2021 20:45:58,,,,,,,,,,,,10/02/2021 20:46:00
87,yes,10/02/2021 20:46:00,00:00:07.0582710,10/02/2021 20:46:07,10/02/2021 20:46:08,00:00:00.7167610,First A,yes,Second 2,10/02/2021 20:46:10,10/02/2021 20:46:10,00:00:00.8771430,Second 2 B,30.0%,yes,10/02/2021 20:46:13
88,yes,10/02/2021 20:46:13,00:00:01.6008440,10/02/2021 20:46:15,10/02/2021 20:46:16,00:00:01.3857610,First B,yes,Second 1,10/02/2021 20:46:18,10/02/2021 20:46:19,00:00:00.8874090,Second 1 B,70.0%,no,10/02/2021 20:46:22
89,yes,10/02/2021 20:46:22,00:00:03.5455410,10/02/2021 20:46:25,10/02/2021 20:46:26,00:00:00.6004160,First B,yes,Second 1,10/02/2021 20:46:27,10/02/2021 20:46:28,00:00:00.7003840,Second 1 A,30.0%,yes,10/02/2021 20:46:31
90,yes,10/02/2021 20:46:31,00:00:00.3140790,10/02/2021 20:46:32,10/02/2021 20:46:32,00:00:00.6654080,First A,no,Second 1,10/02/2021 20:46:34,10/02/2021 20:46:35,00:00:01.3847790,Second 1 A,30.0%,no,10/02/2021 20:46:38
91,no,10/02/2021 20:46:38,00:00:00.4080670,10/02/2021 20:46:39,,,,,,,,,,,,10/02/2021 20:46:39
