TrialNumber,Completed,Timestamp Before Black Screen,Black Screen Duration,Timestamp First Choice Shown,Timestamp First Decision,First Choice Reaction Time,First Choice,Common Transition,Second Stage,Timestamp Second Choice Shown,Timestamp Second Decision,Second Decision Reaction Time,Second Choice,Reward Probability,Reward,Timestamp End
11,yes,09/30/2021 11:42:34,00:00:01.5395160,09/30/2021 11:42:36,09/30/2021 11:42:37,00:00:01.6310450,First A,yes,Second 2,09/30/2021 11:42:39,09/30/2021 11:42:39,00:00:00.6472290,Second 2 B,30.0%,no,09/30/2021 11:42:42
12,yes,09/30/2021 11:42:42,00:00:01.7719540,09/30/2021 11:42:44,09/30/2021 11:42:45,00:00:00.8292940,First B,yes,Second 1,09/30/2021 11:42:47,09/30/2021 11:42:48,00:00:01.6177320,Second 1 A,30.0%,no,09/30/2021 11:42:51
13,yes,09/30/2021 11:42:51,00:00:05.1458510,09/30/2021 11:42:56,09/30/2021 11:42:57,00:00:00.6689500,First B,no,Second 2,09/30/2021 11:42:58,09/30/2021 11:43:00,00:00:01.0676810,Second 2 A,70.0%,yes,09/30/2021 11:43:03
14,yes,09/30/2021 11:43:03,00:00:02.0536400,09/30/2021 11:43:05,09/30/2021 11:43:05,00:00:00.7376550,First B,no,Second 2,09/30/2021 11:43:07,09/30/2021 11:43:09,00:00:01.8156550,Second 2 A,70.0%,yes,09/30/2021 11:43:12
15,yes,09/30/2021 11:43:12,00:00:00.1489670,09/30/2021 11:43:12,09/30/2021 11:43:13,00:00:00.8977340,First A,yes,Second 2,09/30/2021 11:43:14,09/30/2021 11:43:15,00:00:00.6336190,Second 2 A,70.0%,yes,09/30/2021 11:43:18
16,yes,09/30/2021 11:43:18,00:00:04.6615620,09/30/2021 11:43:23,09/30/2021 11:43:23,00:00:00.6822290,First A,no,Second 1,09/30/2021 11:43:25,09/30/2021 11:43:26,00:00:01.4183640,Second 1 A,30.0%,no,09/30/2021 11:43:29
17,yes,09/30/2021 11:43:29,00:00:08.4828610,09/30/2021 11:43:38,09/30/2021 11:43:38,00:00:00.6725720,First A,yes,Second 2,09/30/2021 11:43:40,09/30/2021 11:43:41,00:00:01.1167050,Second 2 A,70.0%,no,09/30/2021 11:43:44
18,yes,09/30/2021 11:43:44,00:00:06.4296000,09/30/2021 11:43:50,09/30/2021 11:43:51,00:00:00.8675700,First A,yes,Second 2,09/30/2021 11:43:53,09/30/2021 11:43:53,00:00:00.6346360,Second 2 A,70.0%,no,09/30/2021 11:43:56
19,yes,09/30/2021 11:43:56,00:00:02.0164510,09/30/2021 11:43:58,09/30/2021 11:43:59,00:00:00.7517900,First A,yes,Second 2,09/30/2021 11:44:01,09/30/2021 11:44:02,00:00:00.8830970,Second 2 B,30.0%,yes,09/30/2021 11:44:05
20,yes,09/30/2021 11:44:05,00:00:01.1537050,09/30/2021 11:44:06,09/30/2021 11:44:07,00:00:01.1322650,First A,no,Second 1,09/30/2021 11:44:08,09/30/2021 11:44:09,00:00:00.9361600,Second 1 A,30.0%,no,09/30/2021 11:44:12
21,yes,09/30/2021 11:44:12,00:00:00.7167510,09/30/2021 11:44:13,09/30/2021 11:44:14,00:00:01.2223140,First B,no,Second 2,09/30/2021 11:44:16,09/30/2021 11:44:18,00:00:01.8990980,Second 2 B,30.0%,yes,09/30/2021 11:44:21
22,yes,09/30/2021 11:44:21,00:00:00.2134380,09/30/2021 11:44:21,09/30/2021 11:44:22,00:00:01.5853140,First B,yes,Second 1,09/30/2021 11:44:24,09/30/2021 11:44:25,00:00:00.8425850,Second 1 B,30.0%,no,09/30/2021 11:44:28
23,yes,09/30/2021 11:44:28,00:00:00.9560270,09/30/2021 11:44:29,09/30/2021 11:44:29,00:00:00.7316260,First B,yes,Second 1,09/30/2021 11:44:31,09/30/2021 11:44:31,00:00:00.5329210,Second 1 B,30.0%,no,09/30/2021 11:44:34
24,yes,09/30/2021 11:44:34,00:00:04.4109850,09/30/2021 11:44:39,09/30/2021 11:44:40,00:00:00.9641110,First B,yes,Second 1,09/30/2021 11:44:41,09/30/2021 11:44:43,00:00:01.5658870,Second 1 A,30.0%,no,09/30/2021 11:44:46
25,yes,09/30/2021 11:44:46,00:00:02.2200840,09/30/2021 11:44:48,09/30/2021 11:44:49,00:00:00.7987570,First A,yes,Second 2,09/30/2021 11:44:50,09/30/2021 11:44:52,00:00:01.8512620,Second 2 A,70.0%,no,09/30/2021 11:44:55
26,yes,09/30/2021 11:44:55,00:00:01.0710290,09/30/2021 11:44:56,09/30/2021 11:44:57,00:00:00.6292620,First B,yes,Second 1,09/30/2021 11:44:59,09/30/2021 11:45:00,00:00:01.5636710,Second 1 B,30.0%,no,09/30/2021 11:45:03
27,yes,09/30/2021 11:45:03,00:00:00.0993590,09/30/2021 11:45:03,09/30/2021 11:45:04,00:00:00.5980730,First A,yes,Second 2,09/30/2021 11:45:05,09/30/2021 11:45:07,00:00:01.8001750,Second 2 A,70.0%,yes,09/30/2021 11:45:10
28,yes,09/30/2021 11:45:10,00:00:01.8022320,09/30/2021 11:45:12,09/30/2021 11:45:13,00:00:01.2297720,First A,no,Second 1,09/30/2021 11:45:15,09/30/2021 11:45:16,00:00:00.8474200,Second 1 A,30.0%,yes,09/30/2021 11:45:19
29,yes,09/30/2021 11:45:19,00:00:03.2542650,09/30/2021 11:45:22,09/30/2021 11:45:22,00:00:00.6842730,First A,yes,Second 2,09/30/2021 11:45:24,09/30/2021 11:45:25,00:00:00.7629110,Second 2 A,70.0%,no,09/30/2021 11:45:28
30,yes,09/30/2021 11:45:28,00:00:00.6994670,09/30/2021 11:45:28,09/30/2021 11:45:29,00:00:00.6315010,First A,no,Second 1,09/30/2021 11:45:31,09/30/2021 11:45:32,00:00:01.0805140,Second 1 A,30.0%,yes,09/30/2021 11:45:35
31,yes,09/30/2021 11:45:35,00:00:00.9848620,09/30/2021 11:45:36,09/30/2021 11:45:37,00:00:00.9624530,First A,yes,Second 2,09/30/2021 11:45:38,09/30/2021 11:45:39,00:00:00.6311900,Second 2 A,70.0%,yes,09/30/2021 11:45:42
32,yes,09/30/2021 11:45:42,00:00:01.5043560,09/30/2021 11:45:43,09/30/2021 11:45:45,00:00:01.2657490,First A,no,Second 1,09/30/2021 11:45:46,09/30/2021 11:45:47,00:00:01.2493960,Second 1 A,30.0%,no,09/30/2021 11:45:50
33,yes,09/30/2021 11:45:50,00:00:05.2615140,09/30/2021 11:45:56,09/30/2021 11:45:56,00:00:00.6312880,First A,yes,Second 2,09/30/2021 11:45:58,09/30/2021 11:45:58,00:00:00.6010660,Second 2 A,70.0%,yes,09/30/2021 11:46:01
34,yes,09/30/2021 11:46:01,00:00:01.4014110,09/30/2021 11:46:03,09/30/2021 11:46:04,00:00:01.1026370,First A,yes,Second 2,09/30/2021 11:46:05,09/30/2021 11:46:06,00:00:00.5977430,Second 2 A,70.0%,yes,09/30/2021 11:46:09
35,yes,09/30/2021 11:46:09,00:00:00.7361830,09/30/2021 11:46:10,09/30/2021 11:46:11,00:00:01.2838030,First A,yes,Second 2,09/30/2021 11:46:12,09/30/2021 11:46:13,00:00:00.5138980,Second 2 A,70.0%,yes,09/30/2021 11:46:16
36,yes,09/30/2021 11:46:16,00:00:00.6374160,09/30/2021 11:46:17,09/30/2021 11:46:17,00:00:00.6642850,First A,no,Second 1,09/30/2021 11:46:19,09/30/2021 11:46:20,00:00:00.9017220,Second 1 A,30.0%,yes,09/30/2021 11:46:23
37,yes,09/30/2021 11:46:23,00:00:00.2708360,09/30/2021 11:46:23,09/30/2021 11:46:24,00:00:00.7152620,First A,yes,Second 2,09/30/2021 11:46:25,09/30/2021 11:46:26,00:00:00.5794230,Second 2 A,70.0%,yes,09/30/2021 11:46:29
38,yes,09/30/2021 11:46:29,00:00:00.1215140,09/30/2021 11:46:29,09/30/2021 11:46:30,00:00:00.8454370,First A,yes,Second 2,09/30/2021 11:46:31,09/30/2021 11:46:32,00:00:00.7327350,Second 2 A,70.0%,no,09/30/2021 11:46:35
39,yes,09/30/2021 11:46:35,00:00:00.9014880,09/30/2021 11:46:36,09/30/2021 11:46:37,00:00:00.7841510,First A,yes,Second 2,09/30/2021 11:46:38,09/30/2021 11:46:39,00:00:00.7001430,Second 2 A,70.0%,yes,09/30/2021 11:46:42
40,yes,09/30/2021 11:46:42,00:00:00.8683570,09/30/2021 11:46:43,09/30/2021 11:46:44,00:00:01.1332030,First A,no,Second 1,09/30/2021 11:46:45,09/30/2021 11:46:46,00:00:01.0012810,Second 1 A,30.0%,no,09/30/2021 11:46:49
41,yes,09/30/2021 11:46:49,00:00:00.9952840,09/30/2021 11:46:50,09/30/2021 11:46:51,00:00:00.7064790,First A,yes,Second 2,09/30/2021 11:46:53,09/30/2021 11:46:53,00:00:00.5817260,Second 2 A,70.0%,yes,09/30/2021 11:46:56
42,yes,09/30/2021 11:46:56,00:00:01.7023600,09/30/2021 11:46:58,09/30/2021 11:46:59,00:00:00.9668900,First A,yes,Second 2,09/30/2021 11:47:00,09/30/2021 11:47:02,00:00:01.5275850,Second 2 A,70.0%,yes,09/30/2021 11:47:05
43,yes,09/30/2021 11:47:05,00:00:02.0069320,09/30/2021 11:47:07,09/30/2021 11:47:08,00:00:01.0790850,First A,yes,Second 2,09/30/2021 11:47:10,09/30/2021 11:47:10,00:00:00.6495090,Second 2 A,70.0%,no,09/30/2021 11:47:13
44,yes,09/30/2021 11:47:13,00:00:05.2975210,09/30/2021 11:47:19,09/30/2021 11:47:19,00:00:00.6800030,First A,yes,Second 2,09/30/2021 11:47:21,09/30/2021 11:47:21,00:00:00.6662290,Second 2 A,70.0%,yes,09/30/2021 11:47:24
45,yes,09/30/2021 11:47:24,00:00:01.2867860,09/30/2021 11:47:26,09/30/2021 11:47:27,00:00:00.8999930,First A,no,Second 1,09/30/2021 11:47:28,09/30/2021 11:47:29,00:00:00.9327840,Second 1 A,30.0%,yes,09/30/2021 11:47:32
46,yes,09/30/2021 11:47:32,00:00:02.9904520,09/30/2021 11:47:35,09/30/2021 11:47:36,00:00:01.3969470,First A,no,Second 1,09/30/2021 11:47:38,09/30/2021 11:47:39,00:00:01.2458660,Second 1 A,30.0%,no,09/30/2021 11:47:42
47,yes,09/30/2021 11:47:42,00:00:05.2098560,09/30/2021 11:47:47,09/30/2021 11:47:48,00:00:00.8528890,First A,yes,Second 2,09/30/2021 11:47:50,09/30/2021 11:47:50,00:00:00.7841250,Second 2 A,70.0%,yes,09/30/2021 11:47:54
48,yes,09/30/2021 11:47:54,00:00:01.7999090,09/30/2021 11:47:55,09/30/2021 11:47:56,00:00:00.9328740,First A,yes,Second 2,09/30/2021 11:47:58,09/30/2021 11:47:58,00:00:00.7119090,Second 2 A,70.0%,yes,09/30/2021 11:48:01
49,yes,09/30/2021 11:48:01,00:00:01.3663860,09/30/2021 11:48:03,09/30/2021 11:48:05,00:00:01.9703820,First A,no,Second 1,09/30/2021 11:48:07,09/30/2021 11:48:09,00:00:02.8789520,Second 1 A,30.0%,no,09/30/2021 11:48:28
50,yes,09/30/2021 11:48:28,00:00:03.9357190,09/30/2021 11:48:32,09/30/2021 11:48:33,00:00:00.7350950,First A,yes,Second 2,09/30/2021 11:48:34,09/30/2021 11:48:35,00:00:00.9487600,Second 2 A,70.0%,no,09/30/2021 11:48:38
51,yes,09/30/2021 11:48:38,00:00:00.1035230,09/30/2021 11:48:38,09/30/2021 11:48:39,00:00:00.6497600,First A,yes,Second 2,09/30/2021 11:48:41,09/30/2021 11:48:41,00:00:00.7008400,Second 2 A,70.0%,yes,09/30/2021 11:48:44
52,yes,09/30/2021 11:48:44,00:00:00.7506670,09/30/2021 11:48:45,09/30/2021 11:48:46,00:00:00.7963880,First A,yes,Second 2,09/30/2021 11:48:47,09/30/2021 11:48:48,00:00:00.7136670,Second 2 A,70.0%,yes,09/30/2021 11:48:51
53,yes,09/30/2021 11:48:51,00:00:03.2759210,09/30/2021 11:48:54,09/30/2021 11:48:55,00:00:01.0488410,First A,yes,Second 2,09/30/2021 11:48:57,09/30/2021 11:48:58,00:00:00.6651180,Second 2 A,70.0%,yes,09/30/2021 11:49:01
54,yes,09/30/2021 11:49:01,00:00:00.8197350,09/30/2021 11:49:01,09/30/2021 11:49:02,00:00:00.7356220,First B,yes,Second 1,09/30/2021 11:49:04,09/30/2021 11:49:04,00:00:00.6975060,Second 1 A,30.0%,no,09/30/2021 11:49:07
55,yes,09/30/2021 11:49:07,00:00:03.0072100,09/30/2021 11:49:10,09/30/2021 11:49:11,00:00:00.9319970,First A,yes,Second 2,09/30/2021 11:49:13,09/30/2021 11:49:14,00:00:00.8391480,Second 2 A,70.0%,yes,09/30/2021 11:49:17
56,yes,09/30/2021 11:49:17,00:00:02.0862920,09/30/2021 11:49:19,09/30/2021 11:49:19,00:00:00.7674720,First A,yes,Second 2,09/30/2021 11:49:21,09/30/2021 11:49:22,00:00:00.7636630,Second 2 A,70.0%,yes,09/30/2021 11:49:25
57,yes,09/30/2021 11:49:25,00:00:01.6840690,09/30/2021 11:49:26,09/30/2021 11:49:27,00:00:00.8312200,First A,yes,Second 2,09/30/2021 11:49:29,09/30/2021 11:49:29,00:00:00.5997390,Second 2 A,70.0%,no,09/30/2021 11:49:32
58,yes,09/30/2021 11:49:32,00:00:00.2705640,09/30/2021 11:49:33,09/30/2021 11:49:33,00:00:00.6000650,First A,no,Second 1,09/30/2021 11:49:35,09/30/2021 11:49:36,00:00:00.8516790,Second 1 A,30.0%,yes,09/30/2021 11:49:39
59,yes,09/30/2021 11:49:39,00:00:02.5566820,09/30/2021 11:49:41,09/30/2021 11:49:42,00:00:00.7814480,First A,yes,Second 2,09/30/2021 11:49:43,09/30/2021 11:49:44,00:00:00.7166980,Second 2 A,70.0%,no,09/30/2021 11:49:47
60,yes,09/30/2021 11:49:47,00:00:02.2233370,09/30/2021 11:49:49,09/30/2021 11:49:50,00:00:00.6490200,First A,no,Second 1,09/30/2021 11:49:52,09/30/2021 11:49:52,00:00:00.8656810,Second 1 A,30.0%,yes,09/30/2021 11:49:55
61,yes,09/30/2021 11:49:55,00:00:02.8560430,09/30/2021 11:49:58,09/30/2021 11:49:59,00:00:00.6394490,First A,yes,Second 2,09/30/2021 11:50:00,09/30/2021 11:50:01,00:00:00.6156400,Second 2 A,70.0%,yes,09/30/2021 11:50:04
62,yes,09/30/2021 11:50:04,00:00:01.0888770,09/30/2021 11:50:05,09/30/2021 11:50:06,00:00:00.7278450,First A,yes,Second 2,09/30/2021 11:50:07,09/30/2021 11:50:08,00:00:00.7846690,Second 2 A,70.0%,no,09/30/2021 11:50:11
63,yes,09/30/2021 11:50:11,00:00:07.6353280,09/30/2021 11:50:19,09/30/2021 11:50:19,00:00:00.6819170,First A,no,Second 1,09/30/2021 11:50:21,09/30/2021 11:50:22,00:00:00.8308320,Second 1 A,30.0%,no,09/30/2021 11:50:25
64,yes,09/30/2021 11:50:25,00:00:00.6191270,09/30/2021 11:50:25,09/30/2021 11:50:26,00:00:00.5826070,First A,yes,Second 2,09/30/2021 11:50:28,09/30/2021 11:50:28,00:00:00.9172430,Second 2 A,70.0%,yes,09/30/2021 11:50:31
65,yes,09/30/2021 11:50:31,00:00:01.4389290,09/30/2021 11:50:33,09/30/2021 11:50:34,00:00:01.4800700,First A,no,Second 1,09/30/2021 11:50:36,09/30/2021 11:50:37,00:00:01.1824220,Second 1 A,30.0%,no,09/30/2021 11:50:40
66,yes,09/30/2021 11:50:40,00:00:00.0165430,09/30/2021 11:50:40,09/30/2021 11:50:41,00:00:00.7505830,First A,yes,Second 2,09/30/2021 11:50:42,09/30/2021 11:50:43,00:00:00.6975230,Second 2 A,70.0%,no,09/30/2021 11:50:46
67,yes,09/30/2021 11:50:46,00:00:03.0568010,09/30/2021 11:50:49,09/30/2021 11:50:50,00:00:00.6605430,First A,no,Second 1,09/30/2021 11:50:51,09/30/2021 11:50:53,00:00:01.5366370,Second 1 A,30.0%,no,09/30/2021 11:50:56
68,yes,09/30/2021 11:50:56,00:00:00.1822110,09/30/2021 11:50:56,09/30/2021 11:50:57,00:00:00.6317640,First A,yes,Second 2,09/30/2021 11:50:58,09/30/2021 11:50:59,00:00:00.5621630,Second 2 A,70.0%,no,09/30/2021 11:51:02
69,yes,09/30/2021 11:51:02,00:00:04.3293020,09/30/2021 11:51:06,09/30/2021 11:51:07,00:00:00.8144350,First A,no,Second 1,09/30/2021 11:51:08,09/30/2021 11:51:09,00:00:00.8488180,Second 1 A,30.0%,no,09/30/2021 11:51:12
70,yes,09/30/2021 11:51:12,00:00:03.6133680,09/30/2021 11:51:16,09/30/2021 11:51:17,00:00:00.8975400,First A,yes,Second 2,09/30/2021 11:51:18,09/30/2021 11:51:19,00:00:00.7515570,Second 2 A,70.0%,yes,09/30/2021 11:51:22
71,yes,09/30/2021 11:51:22,00:00:01.2995550,09/30/2021 11:51:23,09/30/2021 11:51:25,00:00:01.4326400,First A,yes,Second 2,09/30/2021 11:51:26,09/30/2021 11:51:28,00:00:01.3181690,Second 2 A,70.0%,yes,09/30/2021 11:51:31
72,yes,09/30/2021 11:51:31,00:00:03.2062830,09/30/2021 11:51:34,09/30/2021 11:51:35,00:00:01.3021850,First A,yes,Second 2,09/30/2021 11:51:37,09/30/2021 11:51:37,00:00:00.5800400,Second 2 A,70.0%,yes,09/30/2021 11:51:40
73,yes,09/30/2021 11:51:40,00:00:00.1156080,09/30/2021 11:51:40,09/30/2021 11:51:41,00:00:00.8645870,First A,no,Second 1,09/30/2021 11:51:43,09/30/2021 11:51:43,00:00:00.8355210,Second 1 A,30.0%,no,09/30/2021 11:51:46
74,yes,09/30/2021 11:51:46,00:00:01.9902690,09/30/2021 11:51:48,09/30/2021 11:51:49,00:00:00.7983090,First A,yes,Second 2,09/30/2021 11:51:51,09/30/2021 11:51:51,00:00:00.7156270,Second 2 A,70.0%,no,09/30/2021 11:51:54
75,yes,09/30/2021 11:51:54,00:00:01.6208250,09/30/2021 11:51:56,09/30/2021 11:51:57,00:00:00.5653160,First A,yes,Second 2,09/30/2021 11:51:58,09/30/2021 11:51:59,00:00:01.0490210,Second 2 A,70.0%,yes,09/30/2021 11:52:02
76,yes,09/30/2021 11:52:02,00:00:03.9171070,09/30/2021 11:52:06,09/30/2021 11:52:07,00:00:00.7122430,First A,yes,Second 2,09/30/2021 11:52:08,09/30/2021 11:52:09,00:00:00.8320790,Second 2 A,70.0%,yes,09/30/2021 11:52:12
77,yes,09/30/2021 11:52:12,00:00:02.4754610,09/30/2021 11:52:15,09/30/2021 11:52:16,00:00:00.8792030,First A,yes,Second 2,09/30/2021 11:52:17,09/30/2021 11:52:18,00:00:00.8337690,Second 2 A,70.0%,yes,09/30/2021 11:52:21
78,yes,09/30/2021 11:52:21,00:00:00.3333000,09/30/2021 11:52:21,09/30/2021 11:52:23,00:00:01.4819200,First A,no,Second 1,09/30/2021 11:52:24,09/30/2021 11:52:26,00:00:02.0040910,Second 1 A,30.0%,no,09/30/2021 11:52:29
79,yes,09/30/2021 11:52:29,00:00:04.2438390,09/30/2021 11:52:34,09/30/2021 11:52:35,00:00:01.1809690,First A,yes,Second 2,09/30/2021 11:52:36,09/30/2021 11:52:37,00:00:00.7333000,Second 2 A,70.0%,yes,09/30/2021 11:52:40
80,yes,09/30/2021 11:52:40,00:00:00.4384080,09/30/2021 11:52:40,09/30/2021 11:52:41,00:00:00.8961600,First A,yes,Second 2,09/30/2021 11:52:43,09/30/2021 11:52:43,00:00:00.6815060,Second 2 A,70.0%,yes,09/30/2021 11:52:46
81,yes,09/30/2021 11:52:46,00:00:00.9173600,09/30/2021 11:52:47,09/30/2021 11:52:48,00:00:01.0504820,First A,yes,Second 2,09/30/2021 11:52:50,09/30/2021 11:52:51,00:00:00.8169760,Second 2 A,70.0%,yes,09/30/2021 11:52:54
82,yes,09/30/2021 11:52:54,00:00:01.6219670,09/30/2021 11:52:55,09/30/2021 11:52:57,00:00:01.1835570,First A,yes,Second 2,09/30/2021 11:52:58,09/30/2021 11:52:59,00:00:00.6823740,Second 2 A,70.0%,yes,09/30/2021 11:53:02
83,yes,09/30/2021 11:53:02,00:00:00.0335640,09/30/2021 11:53:02,09/30/2021 11:53:04,00:00:01.7662850,First A,no,Second 1,09/30/2021 11:53:05,09/30/2021 11:53:06,00:00:00.9282830,Second 1 A,30.0%,no,09/30/2021 11:53:09
84,yes,09/30/2021 11:53:09,00:00:00.1681120,09/30/2021 11:53:09,09/30/2021 11:53:10,00:00:00.7675820,First A,yes,Second 2,09/30/2021 11:53:11,09/30/2021 11:53:12,00:00:00.7012120,Second 2 A,70.0%,yes,09/30/2021 11:53:15
85,yes,09/30/2021 11:53:15,00:00:00.0169320,09/30/2021 11:53:15,09/30/2021 11:53:16,00:00:00.9307980,First A,no,Second 1,09/30/2021 11:53:18,09/30/2021 11:53:18,00:00:00.7389410,Second 1 A,30.0%,no,09/30/2021 11:53:21
86,yes,09/30/2021 11:53:21,00:00:02.6566560,09/30/2021 11:53:24,09/30/2021 11:53:25,00:00:00.6980700,First A,no,Second 1,09/30/2021 11:53:26,09/30/2021 11:53:27,00:00:00.7808430,Second 1 A,30.0%,no,09/30/2021 11:53:30
87,yes,09/30/2021 11:53:30,00:00:00.8841610,09/30/2021 11:53:31,09/30/2021 11:53:32,00:00:00.7136670,First A,no,Second 1,09/30/2021 11:53:33,09/30/2021 11:53:34,00:00:00.8485810,Second 1 A,30.0%,yes,09/30/2021 11:53:37
88,yes,09/30/2021 11:53:37,00:00:03.5889450,09/30/2021 11:53:41,09/30/2021 11:53:41,00:00:00.6997690,First A,yes,Second 2,09/30/2021 11:53:43,09/30/2021 11:53:44,00:00:00.7319820,Second 2 A,70.0%,yes,09/30/2021 11:53:47
89,yes,09/30/2021 11:53:47,00:00:02.6060130,09/30/2021 11:53:49,09/30/2021 11:53:50,00:00:00.8462360,First A,yes,Second 2,09/30/2021 11:53:51,09/30/2021 11:53:52,00:00:00.5626920,Second 2 A,70.0%,no,09/30/2021 11:53:55
90,yes,09/30/2021 11:53:55,00:00:00.1842980,09/30/2021 11:53:55,09/30/2021 11:53:56,00:00:00.7955170,First A,yes,Second 2,09/30/2021 11:53:58,09/30/2021 11:53:58,00:00:00.7128170,Second 2 A,70.0%,yes,09/30/2021 11:54:01
91,yes,09/30/2021 11:54:01,00:00:01.3521760,09/30/2021 11:54:03,09/30/2021 11:54:03,00:00:00.7654370,First A,yes,Second 2,09/30/2021 11:54:05,09/30/2021 11:54:06,00:00:00.6994790,Second 2 A,70.0%,yes,09/30/2021 11:54:09
92,yes,09/30/2021 11:54:09,00:00:02.4117580,09/30/2021 11:54:11,09/30/2021 11:54:12,00:00:00.6712310,First A,no,Second 1,09/30/2021 11:54:13,09/30/2021 11:54:14,00:00:00.8983830,Second 1 A,30.0%,no,09/30/2021 11:54:17
93,yes,09/30/2021 11:54:17,00:00:05.4943000,09/30/2021 11:54:23,09/30/2021 11:54:23,00:00:00.6883040,First A,yes,Second 2,09/30/2021 11:54:25,09/30/2021 11:54:25,00:00:00.6837820,Second 2 A,70.0%,no,09/30/2021 11:54:28
94,yes,09/30/2021 11:54:28,00:00:00.0343550,09/30/2021 11:54:29,09/30/2021 11:54:29,00:00:00.7834380,First A,no,Second 1,09/30/2021 11:54:31,09/30/2021 11:54:32,00:00:00.9183620,Second 1 A,30.0%,no,09/30/2021 11:54:35
95,yes,09/30/2021 11:54:35,00:00:00.1539360,09/30/2021 11:54:35,09/30/2021 11:54:36,00:00:00.9952330,First A,yes,Second 2,09/30/2021 11:54:37,09/30/2021 11:54:38,00:00:00.6278210,Second 2 A,70.0%,no,09/30/2021 11:54:41
96,yes,09/30/2021 11:54:41,00:00:02.4492860,09/30/2021 11:54:43,09/30/2021 11:54:44,00:00:00.7367670,First A,yes,Second 2,09/30/2021 11:54:46,09/30/2021 11:54:47,00:00:00.8987440,Second 2 A,70.0%,no,09/30/2021 11:54:50
97,yes,09/30/2021 11:54:50,00:00:01.6739790,09/30/2021 11:54:51,09/30/2021 11:54:52,00:00:00.7156210,First A,yes,Second 2,09/30/2021 11:54:54,09/30/2021 11:54:54,00:00:00.6366010,Second 2 A,70.0%,yes,09/30/2021 11:54:57
98,yes,09/30/2021 11:54:57,00:00:00.2015810,09/30/2021 11:54:57,09/30/2021 11:54:58,00:00:01.0652590,First A,yes,Second 2,09/30/2021 11:55:00,09/30/2021 11:55:01,00:00:00.6802580,Second 2 A,70.0%,no,09/30/2021 11:55:04
99,yes,09/30/2021 11:55:04,00:00:00.9554210,09/30/2021 11:55:05,09/30/2021 11:55:05,00:00:00.7822270,First A,yes,Second 2,09/30/2021 11:55:07,09/30/2021 11:55:07,00:00:00.6348510,Second 2 A,70.0%,no,09/30/2021 11:55:10
